Part Number,Bearing Number,Shaft Size,Base to Center Height,Bolt Spacing Min,Bolt Spacing Max,Bolt Hole Spacing - Across,C0 - Static Load,C - Dynamic Load (Basic),CAD,LinkToPart,Engineering Group,Bearing Number,Shaft Size,Shaft Size Type,Full Timken Part Number,Locking Style,Housing Construction,UPC Code,Dimension A,Dimension B,Dimension C,Dimension D Min,Dimension D Max,Dimension E,Dimension F,Dimension G,Dimension H,Dimension J (Bolt Size),Dimension K,Dimension L,Dimension M,Dimension R,Dimension S,C0 - Static Load,C - Dynamic Load (Basic),e - Geometry Factor,Y1 - Geometry Factor,Y2 - Geometry Factor,Oil Lubrication - M/N Seal,Oil Lubrication - T Seal,Oil Lubrication - B/C/O Seal,Grease Lubrication - M/N Seal,Grease Lubrication - T Seal,Grease Lubrication - B/C/O Seal,Float,Shaft Tolerance,Eng Internal Radial Clearance - Min,Eng Internal Radial Clearance - Max,Pre Install Clearance Min,Pre Install Clearance Max
QMPR18J080S,22218 ,80 mm,3.75 in / 95.3 mm,9.25 in / 235 mm,11.25 in / 285.8 mm,2.38 in / 60.5 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpr18j080s,Mounted Bearing,22218,80 mm,Metric,QMPR18J080SB/QMPR18J080SC/QMPR18J080SEB/QMPR18J080SEC/QMPR18J080SEM/QMPR18J080SEN/QMPR18J080SEO/QMPR18J080SET/QMPR18J080SM/QMPR18J080SN/QMPR18J080SO/QMPR18J080ST,Eccentric,Four-Bolt Pillow Block,0883450090322/0883450090339/0883450090353/0883450090360/0883450090377/0883450090384/0883450090391/0883450090407/0883450157230/0883450157438/0883450251556/0883450251723,3.75 in/95.3 mm,7.69 in/195.3 mm,4.76 in/120.9 mm,9.25 in/235 mm,11.25 in/285.8 mm,2.38 in/60.5 mm,13.63 in/346.2 mm,3.75 in/95.3 mm,1.56 in/39.6 mm,0.75 in/20 mm,1.44 in/36.6 mm,4.46 in/113.3 mm,2.59 in/65.8 mm,0.32 in/8.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMPX18J080S,22218 ,80 mm,4 in / 101.6 mm,10.81 in / 274.6 mm,12.19 in / 309.6 mm,3 in / 76.2 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx18j080s,Mounted Bearing,22218,80 mm,Metric,QMPX18J080SB/QMPX18J080SC/QMPX18J080SEB/QMPX18J080SEC/QMPX18J080SEM/QMPX18J080SEN/QMPX18J080SEO/QMPX18J080SET/QMPX18J080SM/QMPX18J080SN/QMPX18J080SO/QMPX18J080ST,Eccentric,Four-Bolt Pillow Block,0883450093620/0883450093637/0883450093651/0883450093668/0883450093675/0883450093682/0883450093699/0883450093705/0883450159449/0883450160179/0883450252737/0883450253154,4 in/101.6 mm,7.92 in/201.2 mm,4.76 in/120.9 mm,10.81 in/274.6 mm,12.19 in/309.6 mm,3 in/76.2 mm,15 in/381 mm,4.75 in/120.7 mm,1.5 in/38.1 mm,0.75 in/20 mm,1.44 in/36.6 mm,4.96 in/126 mm,2.59 in/65.8 mm,0.32 in/8.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMPF18J085S,22218 ,85 mm,3.75 in / 95.3 mm,8.88 in / 225.6 mm,10.88 in / 276.4 mm,2 in / 50.8 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf18j085s,Mounted Bearing,22218,85 mm,Metric,QMPF18J085SB/QMPF18J085SC/QMPF18J085SEB/QMPF18J085SEC/QMPF18J085SEM/QMPF18J085SEN/QMPF18J085SEO/QMPF18J085SET/QMPF18J085SM/QMPF18J085SN/QMPF18J085SO/QMPF18J085ST,Eccentric,Four-Bolt Pillow Block,0883450155786/0883450156073/0883450156158/0883450156233/0883450156318/0883450156516/0883450156806/0883450156882/0883450156967/0883450157049/0883450250726/0883450251143,3.75 in/95.3 mm,7.69 in/195.3 mm,4.76 in/120.9 mm,8.88 in/225.6 mm,10.88 in/276.4 mm,2 in/50.8 mm,12.3 in/312.4 mm,3.75 in/95.3 mm,1.56 in/39.6 mm,0.75 in/20 mm,1.44 in/36.6 mm,4.46 in/113.3 mm,2.59 in/65.8 mm,0.32 in/8.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMPR18J085S,22218 ,85 mm,3.75 in / 95.3 mm,9.25 in / 235 mm,11.25 in / 285.8 mm,2.38 in / 60.5 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpr18j085s,Mounted Bearing,22218,85 mm,Metric,QMPR18J085SB/QMPR18J085SC/QMPR18J085SEB/QMPR18J085SEC/QMPR18J085SEM/QMPR18J085SEN/QMPR18J085SEO/QMPR18J085SET/QMPR18J085SM/QMPR18J085SN/QMPR18J085SO/QMPR18J085ST,Eccentric,Four-Bolt Pillow Block,0883450157247/0883450157285/0883450157292/0883450157308/0883450157315/0883450157445/0883450157483/0883450157490/0883450157506/0883450157513/0883450251563/0883450251730,3.75 in/95.3 mm,7.69 in/195.3 mm,4.76 in/120.9 mm,9.25 in/235 mm,11.25 in/285.8 mm,2.38 in/60.5 mm,13.63 in/346.2 mm,3.75 in/95.3 mm,1.56 in/39.6 mm,0.75 in/20 mm,1.44 in/36.6 mm,4.46 in/113.3 mm,2.59 in/65.8 mm,0.32 in/8.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMPX18J085S,22218 ,85 mm,4 in / 101.6 mm,10.81 in / 274.6 mm,12.19 in / 309.6 mm,3 in / 76.2 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx18j085s,Mounted Bearing,22218,85 mm,Metric,QMPX18J085SB/QMPX18J085SC/QMPX18J085SEB/QMPX18J085SEC/QMPX18J085SEM/QMPX18J085SEN/QMPX18J085SEO/QMPX18J085SET/QMPX18J085SM/QMPX18J085SN/QMPX18J085SO/QMPX18J085ST,Eccentric,Four-Bolt Pillow Block,0883450159456/0883450159746/0883450159821/0883450159906/0883450159982/0883450160186/0883450160476/0883450160551/0883450160636/0883450160711/0883450252744/0883450253161,4 in/101.6 mm,7.92 in/201.2 mm,4.76 in/120.9 mm,10.81 in/274.6 mm,12.19 in/309.6 mm,3 in/76.2 mm,15 in/381 mm,4.75 in/120.7 mm,1.5 in/38.1 mm,0.75 in/20 mm,1.44 in/36.6 mm,4.96 in/126 mm,2.59 in/65.8 mm,0.32 in/8.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMPF18J090S,22218 ,90 mm,3.75 in / 95.3 mm,8.88 in / 225.6 mm,10.88 in / 276.4 mm,2 in / 50.8 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf18j090s,Mounted Bearing,22218,90 mm,Metric,QMPF18J090SB/QMPF18J090SC/QMPF18J090SEB/QMPF18J090SEC/QMPF18J090SEM/QMPF18J090SEMNP/QMPF18J090SEN/QMPF18J090SEO/QMPF18J090SET/QMPF18J090SM/QMPF18J090SMNP/QMPF18J090SN/QMPF18J090SO/QMPF18J090ST,Eccentric,Four-Bolt Pillow Block,0883450084222/0883450084239/0883450084253/0883450084260/0883450084277/0883450084284/0883450084291/0883450084307/0883450155816/0883450156547/0883450250757/0883450251174/0883450493543/0883450958660,3.75 in/95.3 mm,7.69 in/195.3 mm,4.76 in/120.9 mm,8.88 in/225.6 mm,10.88 in/276.4 mm,2 in/50.8 mm,12.3 in/312.4 mm,3.75 in/95.3 mm,1.56 in/39.6 mm,0.75 in/20 mm,1.44 in/36.6 mm,4.46 in/113.3 mm,2.59 in/65.8 mm,0.32 in/8.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMPR18J090S,22218 ,90 mm,3.75 in / 95.3 mm,9.25 in / 235 mm,11.25 in / 285.8 mm,2.38 in / 60.5 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpr18j090s,Mounted Bearing,22218,90 mm,Metric,QMPR18J090SB/QMPR18J090SC/QMPR18J090SEB/QMPR18J090SEC/QMPR18J090SEM/QMPR18J090SEN/QMPR18J090SEO/QMPR18J090SET/QMPR18J090SM/QMPR18J090SN/QMPR18J090SO/QMPR18J090ST,Eccentric,Four-Bolt Pillow Block,0883450090421/0883450090438/0883450090452/0883450090469/0883450090476/0883450090483/0883450090490/0883450090506/0883450157278/0883450157476/0883450251594/0883450251761,3.75 in/95.3 mm,7.69 in/195.3 mm,4.76 in/120.9 mm,9.25 in/235 mm,11.25 in/285.8 mm,2.38 in/60.5 mm,13.63 in/346.2 mm,3.75 in/95.3 mm,1.56 in/39.6 mm,0.75 in/20 mm,1.44 in/36.6 mm,4.46 in/113.3 mm,2.59 in/65.8 mm,0.32 in/8.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMPX18J090S,22218 ,90 mm,4 in / 101.6 mm,10.81 in / 274.6 mm,12.19 in / 309.6 mm,3 in / 76.2 mm,87200 lbf / 388000 N,79700 lbf / 355000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx18j090s,Mounted Bearing,22218,90 mm,Metric,QMPX18J090SB/QMPX18J090SC/QMPX18J090SEB/QMPX18J090SEC/QMPX18J090SEM/QMPX18J090SEN/QMPX18J090SEO/QMPX18J090SET/QMPX18J090SM/QMPX18J090SN/QMPX18J090SO/QMPX18J090ST,Eccentric,Four-Bolt Pillow Block,0883450093729/0883450093736/0883450093750/0883450093767/0883450093774/0883450093781/0883450093798/0883450093804/0883450159487/0883450160216/0883450252775/0883450253192,4 in/101.6 mm,7.92 in/201.2 mm,4.76 in/120.9 mm,10.81 in/274.6 mm,12.19 in/309.6 mm,3 in/76.2 mm,15 in/381 mm,4.75 in/120.7 mm,1.5 in/38.1 mm,0.75 in/20 mm,1.44 in/36.6 mm,4.96 in/126 mm,2.59 in/65.8 mm,0.32 in/8.1 mm,4.03 in/102.4 mm,87200 lbf/388000 N,79700 lbf/355000 N,0.23,2.90,4.31,1400 rpm,2400 rpm,1000 rpm,1400 rpm,2000 rpm,1000 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0024,0.0039,0.0024 in/0.060 mm,0.0039 in/0.100 mm
QMPF20J100S,22220 ,100 mm,4.25 in / 108 mm,10.88 in / 276.4 mm,13.38 in / 339.9 mm,2-1/4 in / 57.2 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf20j100s,Mounted Bearing,22220,100 mm,Metric,QMPF20J100SB/QMPF20J100SC/QMPF20J100SEB/QMPF20J100SEC/QMPF20J100SEM/QMPF20J100SEN/QMPF20J100SEO/QMPF20J100SET/QMPF20J100SM/QMPF20J100SN/QMPF20J100SO/QMPF20J100ST,Eccentric,Four-Bolt Pillow Block,0883450084727/0883450084734/0883450084758/0883450084765/0883450084772/0883450084789/0883450084796/0883450084802/0883450155861/0883450156592/0883450250801/0883450251228,4.25 in/108 mm,8.78 in/223 mm,6 in/152.4 mm,10.88 in/276.4 mm,13.38 in/339.9 mm,2-1/4 in/57.2 mm,14.88 in/378 mm,4.31 in/109.5 mm,1.4 in/35.6 mm,0.75 in/20 mm,1.63 in/41.4 mm,5.13 in/130.3 mm,2.96 in/75.2 mm,0.36 in/9.1 mm,4.59 in/116.6 mm,113000 lbf/502000 N,97700 lbf/435000 N,0.24,2.85,4.24,1200 rpm,2000 rpm,900 rpm,1200 rpm,1600 rpm,900 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0030,0.0047,0.0030 in/0.075 mm,0.0047 in/0.120 mm
QMPX20J100S,22220 ,100 mm,5 in / 127 mm,12.5 in / 317.5 mm,14 in / 355.6 mm,3.5 in / 88.9 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx20j100s,Mounted Bearing,22220,100 mm,Metric,QMPX20J100SB/QMPX20J100SC/QMPX20J100SEB/QMPX20J100SEC/QMPX20J100SEM/QMPX20J100SEN/QMPX20J100SEO/QMPX20J100SET/QMPX20J100SM/QMPX20J100SN/QMPX20J100SO/QMPX20J100ST,Eccentric,Four-Bolt Pillow Block,0883450094221/0883450094238/0883450094252/0883450094269/0883450094276/0883450094283/0883450094290/0883450094306/0883450159531/0883450160261/0883450252829/0883450253246,5 in/127 mm,9.44 in/239.8 mm,6 in/152.4 mm,12.5 in/317.5 mm,14 in/355.6 mm,3.5 in/88.9 mm,16.75 in/425.5 mm,5.5 in/139.7 mm,1.63 in/41.4 mm,0.875 in/24 mm,1.63 in/41.4 mm,5.72 in/145.3 mm,2.96 in/75.2 mm,0.34 in/8.6 mm,4.59 in/116.6 mm,113000 lbf/502000 N,97700 lbf/435000 N,0.24,2.85,4.24,1200 rpm,2000 rpm,900 rpm,1200 rpm,1600 rpm,900 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0030,0.0047,0.0030 in/0.075 mm,0.0047 in/0.120 mm
QMPR20J100S,22220 ,100 mm,4.25 in / 108 mm,10.88 in / 276.4 mm,13.38 in / 339.9 mm,2-1/4 in / 57.2 mm,113000 lbf / 502000 N,97700 lbf / 435000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpr20j100s,Mounted Bearing,22220,100 mm,Metric,,Eccentric,Four-Bolt Pillow Block,,4.25 in/108 mm,8.78 in/223 mm,6 in/152.4 mm,10.88 in/276.4 mm,13.38 in/339.9 mm,2-1/4 in/57.2 mm,14.88 in/378 mm,4.31 in/109.5 mm,1.4 in/35.6 mm,0.75 in/20 mm,1.63 in/41.4 mm,5.13 in/130.3 mm,2.96 in/75.2 mm,0.35 in/8.9 mm,4.59 in/116.7 mm,113000 lbf/502000 N,97700 lbf/435000 N,0.24,2.85,4.24,1200 rpm,2000 rpm,900 rpm,1200 rpm,1600 rpm,900 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0030,0.0047,0.0030 in/0.075 mm,0.0047 in/0.120 mm
QMPF22J110S,22222 ,110 mm,4.75 in / 120.7 mm,11.88 in / 301.8 mm,14.5 in / 368.3 mm,2-1/2 in / 63.5 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf22j110s,Mounted Bearing,22222,110 mm,Metric,QMPF22J110SB/QMPF22J110SC/QMPF22J110SEB/QMPF22J110SEC/QMPF22J110SEM/QMPF22J110SEN/QMPF22J110SEO/QMPF22J110SET/QMPF22J110SM/QMPF22J110SN/QMPF22J110SO/QMPF22J110ST,Eccentric,Four-Bolt Pillow Block,0883450155878/0883450156080/0883450156165/0883450156240/0883450156325/0883450156608/0883450156813/0883450156899/0883450156974/0883450157056/0883450250818/0883450251235,4.75 in/120.7 mm,9.19 in/233.4 mm,6.3 in/160 mm,11.88 in/301.8 mm,14.5 in/368.3 mm,2-1/2 in/63.5 mm,16.13 in/409.7 mm,4.75 in/120.7 mm,1.58 in/40.1 mm,0.75 in/20 mm,1.83 in/46.5 mm,6.08 in/154.4 mm,3.7 in/94 mm,0.17 in/4.3 mm,5.53 in/140.5 mm,147000 lbf/653000 N,125000 lbf/555000 N,0.25,2.73,4.06,900 rpm,1700 rpm,600 rpm,900 rpm,1200 rpm,600 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0030,0.0047,0.0030 in/0.075 mm,0.0047 in/0.120 mm
QMPX22J110S,22222 ,110 mm,5-3/4 in / 146.1 mm,13.94 in / 354.1 mm,15.56 in / 395.2 mm,4 in / 101.6 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx22j110s,Mounted Bearing,22222,110 mm,Metric,QMPX22J110SB/QMPX22J110SC/QMPX22J110SEB/QMPX22J110SEC/QMPX22J110SEM/QMPX22J110SEN/QMPX22J110SEO/QMPX22J110SET/QMPX22J110SM/QMPX22J110SN/QMPX22J110SO/QMPX22J110ST,Eccentric,Four-Bolt Pillow Block,0883450159548/0883450159753/0883450159838/0883450159913/0883450159999/0883450160278/0883450160483/0883450160568/0883450160643/0883450160728/0883450252836/0883450253253,5-3/4 in/146.1 mm,10.78 in/273.8 mm,6.3 in/160 mm,13.94 in/354.1 mm,15.56 in/395.2 mm,4 in/101.6 mm,19 in/469.9 mm,6-1/4 in/158.8 mm,1.8 in/45.7 mm,1 in/24 mm,1.83 in/46.5 mm,6.74 in/171.2 mm,3.7 in/94 mm,0.09 in/2.3 mm,5.53 in/140.5 mm,147000 lbf/653000 N,125000 lbf/555000 N,0.25,2.73,4.06,900 rpm,1700 rpm,600 rpm,900 rpm,1200 rpm,600 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0030,0.0047,0.0030 in/0.075 mm,0.0047 in/0.120 mm
QMPR22J110S,22222 ,110 mm,4.75 in / 120.7 mm,11.88 in / 301.8 mm,14.5 in / 368.3 mm,2-1/2 in / 63.5 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpr22j110s,Mounted Bearing,22222,110 mm,Metric,,Eccentric,Four-Bolt Pillow Block,,4.75 in/120.7 mm,9.19 in/233.4 mm,6.3 in/160 mm,11.88 in/301.8 mm,14.5 in/368.3 mm,2-1/2 in/63.5 mm,16.13 in/409.7 mm,4.75 in/120.7 mm,1.58 in/40.1 mm,0.75 in/20 mm,1.83 in/46.5 mm,6.08 in/154.4 mm,3.7 in/94 mm,0.17 in/4.3 mm,5.53 in/140.5 mm,147000 lbf/653000 N,125000 lbf/555000 N,0.25,2.73,4.06,900 rpm,1700 rpm,600 rpm,900 rpm,1200 rpm,600 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0053,0.0067,0.0053 in/0.135 mm,0.0067 in/0.170 mm
QMPF22J115S,22222 ,115 mm,4.75 in / 120.7 mm,11.88 in / 301.8 mm,14.5 in / 368.3 mm,2-1/2 in / 63.5 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf22j115s,Mounted Bearing,22222,115 mm,Metric,QMPF22J115SB/QMPF22J115SC/QMPF22J115SEB/QMPF22J115SEC/QMPF22J115SEM/QMPF22J115SEN/QMPF22J115SEO/QMPF22J115SET/QMPF22J115SM/QMPF22J115SMNP/QMPF22J115SN/QMPF22J115SO/QMPF22J115ST,Eccentric,Four-Bolt Pillow Block,0883450085229/0883450085236/0883450085250/0883450085267/0883450085274/0883450085281/0883450085298/0883450085304/0883450155908/0883450156639/0883450250849/0883450251266/0883450959322,4.75 in/120.7 mm,9.19 in/233.4 mm,6.3 in/160 mm,11.88 in/301.8 mm,14.5 in/368.3 mm,2-1/2 in/63.5 mm,16.13 in/409.7 mm,4.75 in/120.7 mm,1.58 in/40.1 mm,0.75 in/20 mm,1.83 in/46.5 mm,6.08 in/154.4 mm,3.7 in/94 mm,0.17 in/4.3 mm,5.53 in/140.5 mm,147000 lbf/653000 N,125000 lbf/555000 N,0.25,2.73,4.06,900 rpm,1700 rpm,600 rpm,900 rpm,1200 rpm,600 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0030,0.0047,0.0030 in/0.075 mm,0.0047 in/0.120 mm
QMPX22J115S,22222 ,115 mm,5-3/4 in / 146.1 mm,13.94 in / 354.1 mm,15.56 in / 395.2 mm,4 in / 101.6 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpx22j115s,Mounted Bearing,22222,115 mm,Metric,QMPX22J115SB/QMPX22J115SC/QMPX22J115SEB/QMPX22J115SEC/QMPX22J115SEM/QMPX22J115SEN/QMPX22J115SEO/QMPX22J115SET/QMPX22J115SM/QMPX22J115SN/QMPX22J115SO/QMPX22J115ST,Eccentric,Four-Bolt Pillow Block,0883450094726/0883450094733/0883450094757/0883450094764/0883450094771/0883450094788/0883450094795/0883450094801/0883450159579/0883450160308/0883450252867/0883450253284,5-3/4 in/146.1 mm,10.78 in/273.8 mm,6.3 in/160 mm,13.94 in/354.1 mm,15.56 in/395.2 mm,4 in/101.6 mm,19 in/469.9 mm,6-1/4 in/158.8 mm,1.8 in/45.7 mm,1 in/24 mm,1.83 in/46.5 mm,6.74 in/171.2 mm,3.7 in/94 mm,0.09 in/2.3 mm,5.53 in/140.5 mm,147000 lbf/653000 N,125000 lbf/555000 N,0.25,2.73,4.06,900 rpm,1700 rpm,600 rpm,900 rpm,1200 rpm,600 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0030,0.0047,0.0030 in/0.075 mm,0.0047 in/0.120 mm
QMPR22J115S,22222 ,115 mm,4.75 in / 120.7 mm,11.88 in / 301.8 mm,14.5 in / 368.3 mm,2-1/2 in / 63.5 mm,147000 lbf / 653000 N,125000 lbf / 555000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpr22j115s,Mounted Bearing,22222,115 mm,Metric,,Eccentric,Four-Bolt Pillow Block,,4.75 in/120.7 mm,9.19 in/233.4 mm,6.3 in/160 mm,11.88 in/301.8 mm,14.5 in/368.3 mm,2-1/2 in/63.5 mm,16.13 in/409.7 mm,4.75 in/120.7 mm,1.58 in/40.1 mm,0.75 in/20 mm,1.83 in/46.5 mm,6.08 in/154.4 mm,3.7 in/94 mm,0.17 in/4.3 mm,5.53 in/140.5 mm,147000 lbf/653000 N,125000 lbf/555000 N,0.25,2.73,4.06,900 rpm,1700 rpm,600 rpm,900 rpm,1200 rpm,600 rpm,0.083 in/2.108 mm,0.0030 in/0.076 mm,0.0053,0.0067,0.0053 in/0.135 mm,0.0067 in/0.170 mm
QMPF26J125S,22226 ,125 mm,5.5 in / 139.7 mm,13.75 in / 349.3 mm,15.88 in / 403.4 mm,2.75 in / 69.9 mm,212000 lbf / 945000 N,170000 lbf / 757000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpf26j125s,Mounted Bearing,22226,125 mm,Metric,QMPF26J125SB/QMPF26J125SC/QMPF26J125SEB/QMPF26J125SEC/QMPF26J125SEM/QMPF26J125SEN/QMPF26J125SEO/QMPF26J125SET/QMPF26J125SM/QMPF26J125SN/QMPF26J125SO/QMPF26J125ST,Eccentric,Four-Bolt Pillow Block,0883450155915/0883450156097/0883450156172/0883450156257/0883450156332/0883450156646/0883450156820/0883450156905/0883450156981/0883450157063/0883450250856/0883450251273,5.5 in/139.7 mm,11.01 in/279.7 mm,6.89 in/175 mm,13.75 in/349.3 mm,15.88 in/403.4 mm,2.75 in/69.9 mm,17.5 in/444.5 mm,5.04 in/128 mm,1.54 in/39.1 mm,0.875 in/24 mm,2.31 in/58.7 mm,6.25 in/158.8 mm,3.73 in/94.7 mm,-0.03 in/-0.8 mm,6.04 in/153.4 mm,212000 lbf/945000 N,170000 lbf/757000 N,0.26,2.62,3.9,700 rpm,1500 rpm,400 rpm,700 rpm,1000 rpm,400 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0037,0.0057,0.0037 in/0.095 mm,0.0057 in/0.145 mm
QMPG26J125S,22226 ,125 mm,5.91 in / 150 mm,15.13 in / 384.3 mm,17.63 in / 447.8 mm,3.15 in / 80 mm,212000 lbf / 945000 N,170000 lbf / 757000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-four-bolt-pillow-block/qmpg26j125s,Mounted Bearing,22226,125 mm,Metric,QMPG26J125SB/QMPG26J125SC/QMPG26J125SEB/QMPG26J125SEC/QMPG26J125SEM/QMPG26J125SEN/QMPG26J125SEO/QMPG26J125SET/QMPG26J125SM/QMPG26J125SN/QMPG26J125SO/QMPG26J125ST,Eccentric,Four-Bolt Pillow Block,0883450139588/0883450139595/0883450139601/0883450139618/0883450139649/0883450139656/0883450158329/0883450158725/0883450252096/0883450252256/0883450329040/0883450329057,5.91 in/150 mm,11.08 in/281.4 mm,6.89 in/175 mm,15.13 in/384.3 mm,17.63 in/447.8 mm,3.15 in/80 mm,19.69 in/500.1 mm,5.04 in/128 mm,1.94 in/49.3 mm,1 in/24 mm,2.31 in/58.7 mm,6.24 in/158.5 mm,3.72 in/94.5 mm,-0.27 in/-6.9 mm,6.04 in/153.4 mm,212000 lbf/945000 N,170000 lbf/757000 N,0.26,2.62,3.9,700 rpm,1500 rpm,400 rpm,700 rpm,1000 rpm,400 rpm,0.083 in/2.108 mm,0.0050 in/0.127 mm,0.0037,0.0057,0.0037 in/0.095 mm,0.0057 in/0.145 mm
