Part Number,Bearing Number,Shaft Size,Base to Center Height,Bolt Spacing Min,Bolt Spacing Max,C0 - Static Load,C - Dynamic Load (Basic),CAD,Engineering Group,Bearing Number,Shaft Size,Shaft Size Type,Full Timken Part Number,Locking Style,Housing Construction,Dimension A,Dimension B,Dimension C,Dimension D Min,Dimension D Max,Dimension F,Dimension G,Dimension H,Dimension J (Bolt Size),Dimension L,Dimension MT,Dimension RTT,Dimension ST,C0 - Static Load,C - Dynamic Load (Basic),e - Geometry Factor,Y1 - Geometry Factor,Y2 - Geometry Factor,Oil Lubrication - M/N Seal,Oil Lubrication - T Seal,Oil Lubrication - B/C/O Seal,Grease Lubrication - M/N Seal,Grease Lubrication - T Seal,Grease Lubrication - B/C/O Seal,Float,Shaft Tolerance,Eng Internal Radial Clearance - Min,Eng Internal Radial Clearance - Max,Pre Install Clearance Min,Pre Install Clearance Max,UPC Code
TAAPA26K407S,22226 ,4 7/16 in,6 in / 152.4 mm,14.25 in / 362 mm,15.75 in / 400.1 mm,212000 lbf / 945000 N,170000 lbf / 757000 N,,['Mounted Bearing'],['22226'],['4 7/16 in'],['Imperial'],"['TAAPA26K407SB', 'TAAPA26K407SC', 'TAAPA26K407SEB', 'TAAPA26K407SEC', 'TAAPA26K407SEM', 'TAAPA26K407SEN', 'TAAPA26K407SEO', 'TAAPA26K407SET', 'TAAPA26K407SM', 'TAAPA26K407SN', 'TAAPA26K407SO', 'TAAPA26K407ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['6 in', '152.4 mm']","['11.18 in', '284 mm']","['6.5 in', '165.1 mm']","['14.25 in', '362 mm']","['15.75 in', '400.1 mm']","['17.5 in', '444.5 mm']","['5.04 in', '128 mm']","['2.04 in', '51.8 mm']","['1 in', '24 mm']","['5.35 in', '135.9 mm']","['2.83 in', '71.9 mm']","['0.36 in', '9.14 mm']","['5.89 in', '149.61 mm']","['212000 lbf', '945000 N']","['170000 lbf', '757000 N']",['0.26'],['2.62'],['3.9'],['700 rpm'],['1500 rpm'],['400 rpm'],['700 rpm'],['1000 rpm'],['400 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0063 in', '0.160 mm']","['0.0079 in', '0.201 mm']","['0883450126175', '0883450126182', '0883450126205', '0883450126212', '0883450126229', '0883450126236', '0883450126243', '0883450126250', '0883450197823', '0883450198028', '0883450275323', '0883450275521']"
TAAPN26K407S,22226 ,4 7/16 in,5.91 in / 150 mm,14.46 in / 367.3 mm,15.75 in / 400.1 mm,212000 lbf / 945000 N,170000 lbf / 757000 N,,['Mounted Bearing'],['22226'],['4 7/16 in'],['Imperial'],"['TAAPN26K407SB', 'TAAPN26K407SC', 'TAAPN26K407SEB', 'TAAPN26K407SEC', 'TAAPN26K407SEM', 'TAAPN26K407SEN', 'TAAPN26K407SEO', 'TAAPN26K407SET', 'TAAPN26K407SM', 'TAAPN26K407SN', 'TAAPN26K407SO', 'TAAPN26K407ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['5.91 in', '150 mm']","['11.09 in', '281.7 mm']","['6.5 in', '165.1 mm']","['14.46 in', '367.3 mm']","['15.75 in', '400.1 mm']","['17.5 in', '444.5 mm']","['5.04 in', '128 mm']","['1.94 in', '49.3 mm']","['1 in', '24 mm']","['5.35 in', '135.9 mm']","['2.83 in', '71.9 mm']","['0.36 in', '9.14 mm']","['5.89 in', '149.61 mm']","['212000 lbf', '945000 N']","['170000 lbf', '757000 N']",['0.26'],['2.62'],['3.9'],['700 rpm'],['1500 rpm'],['400 rpm'],['700 rpm'],['1000 rpm'],['400 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0063 in', '0.160 mm']","['0.0079 in', '0.201 mm']","['0883450133920', '0883450133937', '0883450133951', '0883450133968', '0883450133975', '0883450133982', '0883450133999', '0883450134002', '0883450197410', '0883450197625', '0883450274920', '0883450275125']"
TAAPA26K408S,22226 ,4 1/2 in,6 in / 152.4 mm,14.25 in / 362 mm,15.75 in / 400.1 mm,212000 lbf / 945000 N,170000 lbf / 757000 N,,['Mounted Bearing'],['22226'],['4 1/2 in'],['Imperial'],"['TAAPA26K408SB', 'TAAPA26K408SC', 'TAAPA26K408SEB', 'TAAPA26K408SEC', 'TAAPA26K408SEM', 'TAAPA26K408SEN', 'TAAPA26K408SEO', 'TAAPA26K408SET', 'TAAPA26K408SM', 'TAAPA26K408SN', 'TAAPA26K408SO', 'TAAPA26K408ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['6 in', '152.4 mm']","['11.18 in', '284 mm']","['6.5 in', '165.1 mm']","['14.25 in', '362 mm']","['15.75 in', '400.1 mm']","['17.5 in', '444.5 mm']","['5.04 in', '128 mm']","['2.04 in', '51.8 mm']","['1 in', '24 mm']","['5.35 in', '135.9 mm']","['2.83 in', '71.9 mm']","['0.36 in', '9.14 mm']","['5.89 in', '149.61 mm']","['212000 lbf', '945000 N']","['170000 lbf', '757000 N']",['0.26'],['2.62'],['3.9'],['700 rpm'],['1500 rpm'],['400 rpm'],['700 rpm'],['1000 rpm'],['400 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0063 in', '0.160 mm']","['0.0079 in', '0.201 mm']","['0883450126274', '0883450126281', '0883450126304', '0883450126311', '0883450126328', '0883450126335', '0883450126342', '0883450126359', '0883450197830', '0883450198035', '0883450275330', '0883450275538']"
TAAPN26K408S,22226 ,4 1/2 in,5.91 in / 150 mm,14.46 in / 367.3 mm,15.75 in / 400.1 mm,212000 lbf / 945000 N,170000 lbf / 757000 N,,['Mounted Bearing'],['22226'],['4 1/2 in'],['Imperial'],"['TAAPN26K408SB', 'TAAPN26K408SC', 'TAAPN26K408SEB', 'TAAPN26K408SEC', 'TAAPN26K408SEM', 'TAAPN26K408SEN', 'TAAPN26K408SEO', 'TAAPN26K408SET', 'TAAPN26K408SM', 'TAAPN26K408SN', 'TAAPN26K408SO', 'TAAPN26K408ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['5.91 in', '150 mm']","['11.09 in', '281.7 mm']","['6.5 in', '165.1 mm']","['14.46 in', '367.3 mm']","['15.75 in', '400.1 mm']","['17.5 in', '444.5 mm']","['5.04 in', '128 mm']","['1.94 in', '49.3 mm']","['1 in', '24 mm']","['5.35 in', '135.9 mm']","['2.83 in', '71.9 mm']","['0.36 in', '9.14 mm']","['5.89 in', '149.61 mm']","['212000 lbf', '945000 N']","['170000 lbf', '757000 N']",['0.26'],['2.62'],['3.9'],['700 rpm'],['1500 rpm'],['400 rpm'],['700 rpm'],['1000 rpm'],['400 rpm'],"['0.083 in', '2.108 mm']","['0.0040 in', '0.102 mm']",,,"['0.0063 in', '0.160 mm']","['0.0079 in', '0.201 mm']","['0883450086219', '0883450134033', '0883450134040', '0883450134064', '0883450134071', '0883450134088', '0883450134095', '0883450134101', '0883450197427', '0883450197632', '0883450274937', '0883450275132']"
TAAPN28K415S,22228 ,4 15/16 in,5.906 in / 150 mm,15.13 in / 384.3 mm,17.38 in / 441.5 mm,237000 lbf / 1060000 N,194000 lbf / 863000 N,,['Mounted Bearing'],['22228'],['4 15/16 in'],['Imperial'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['5.906 in', '150 mm']","['11.36 in', '288.5 mm']","['7.09 in', '180.1 mm']","['15.13 in', '384.3 mm']","['17.38 in', '441.5 mm']","['19.68 in', '499.9 mm']","['4.25 in', '108 mm']","['1.94 in', '49.3 mm']","['1.25 in', '30 mm']","['4.74 in', '120.4 mm']","['3.35 in', '85.2 mm']","['0.86 in', '22 mm']","['6.34 in', '161.15 mm']","['237000 lbf', '1060000 N']","['194000 lbf', '863000 N']",['0.25'],['2.67'],['3.98'],['650 rpm'],['1200 rpm'],['350 rpm'],['650 rpm'],['900 rpm'],['350 rpm'],"['0.083 in', '2.108 mm']","['0.0050 in', '0.127 mm']",['0.0063'],['0.0079'],"['0.0063 in', '0.160 mm']","['0.0079 in', '0.201 mm']",
TAAPA28K415S,22228 ,4 15/16 in,6 in / 152.4 mm,15.13 in / 384.3 mm,17.38 in / 441.3 mm,237000 lbf / 1060000 N,194000 lbf / 863000 N,,['Mounted Bearing'],['22228'],['4 15/16 in'],['Imperial'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['6 in', '152.4 mm']","['11.7 in', '297.2 mm']","['7.09 in', '180.1 mm']","['15.13 in', '384.3 mm']","['17.38 in', '441.3 mm']","['19.68 in', '499.9 mm']","['4.25 in', '108 mm']","['2.04 in', '51.8 mm']","['1.25 in', '30 mm']","['4.74 in', '120.4 mm']","['3.35 in', '85.2 mm']","['0.86 in', '22 mm']","['6.34 in', '161.15 mm']","['237000 lbf', '1060000 N']","['194000 lbf', '863000 N']",['0.25'],['2.67'],['3.98'],['650 rpm'],['1200 rpm'],['350 rpm'],['650 rpm'],['900 rpm'],['350 rpm'],"['0.083 in', '2.108 mm']","['0.0050 in', '0.127 mm']",['0.0063'],['0.0079'],"['0.0063 in', '0.160 mm']","['0.0079 in', '0.201 mm']",
TAAPN28K500S,22228 ,5 in,5.906 in / 150 mm,15.13 in / 384.3 mm,17.38 in / 441.5 mm,237000 lbf / 1060000 N,194000 lbf / 863000 N,,['Mounted Bearing'],['22228'],['5 in'],['Imperial'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['5.906 in', '150 mm']","['11.36 in', '288.5 mm']","['7.09 in', '180.1 mm']","['15.13 in', '384.3 mm']","['17.38 in', '441.5 mm']","['19.68 in', '499.9 mm']","['4.25 in', '108 mm']","['1.94 in', '49.3 mm']","['1.25 in', '30 mm']","['4.74 in', '120.4 mm']","['3.35 in', '85.2 mm']","['0.86 in', '22 mm']","['6.34 in', '161.15 mm']","['237000 lbf', '1060000 N']","['194000 lbf', '863000 N']",['0.25'],['2.67'],['3.98'],['650 rpm'],['1200 rpm'],['350 rpm'],['650 rpm'],['900 rpm'],['350 rpm'],"['0.083 in', '2.108 mm']","['0.0050 in', '0.127 mm']",['0.0063'],['0.0079'],"['0.0063 in', '0.160 mm']","['0.0079 in', '0.201 mm']",
TAAPA28K500S,22228 ,5 in,6 in / 152.4 mm,15.13 in / 384.3 mm,17.38 in / 441.3 mm,237000 lbf / 1060000 N,194000 lbf / 863000 N,,['Mounted Bearing'],['22228'],['5 in'],['Imperial'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['6 in', '152.4 mm']","['11.7 in', '297.2 mm']","['7.09 in', '180.1 mm']","['15.13 in', '384.3 mm']","['17.38 in', '441.3 mm']","['19.68 in', '499.9 mm']","['4.25 in', '108 mm']","['2.04 in', '51.8 mm']","['1.25 in', '30 mm']","['4.74 in', '120.4 mm']","['3.35 in', '85.2 mm']","['0.86 in', '22 mm']","['6.34 in', '161.15 mm']","['237000 lbf', '1060000 N']","['194000 lbf', '863000 N']",['0.25'],['2.67'],['3.98'],['650 rpm'],['1200 rpm'],['350 rpm'],['650 rpm'],['900 rpm'],['350 rpm'],"['0.083 in', '2.108 mm']","['0.0050 in', '0.127 mm']",['0.0063'],['0.0079'],"['0.0063 in', '0.160 mm']","['0.0079 in', '0.201 mm']",
TAAPN30K503S,23130 ,5 3/16 in,6.3 in / 160 mm,17.44 in / 443 mm,17.99 in / 457 mm,312000 lbf / 1390000 N,225000 lbf / 1000000 N,,['Mounted Bearing'],['23130'],['5 3/16 in'],['Imperial'],['TAAPN30K503SO'],['Tapered Adapter'],['Two-Bolt Pillow Block'],"['6.3 in', '160 mm']","['12.72 in', '323 mm']","['7.89 in', '200.5 mm']","['17.44 in', '443 mm']","['17.99 in', '457 mm']","['20.87 in', '530 mm']","['6 in', '152.4 mm']","['2.36 in', '60 mm']","['1.25 in', '30 mm']","['6.32 in', '160.4 mm']","['3.32 in', '84.2 mm']","['0.57 in', '14.6 mm']","['6.89 in', '175 mm']","['312000 lbf', '1390000 N']","['225000 lbf', '1000000 N']",['0.29'],['2.34'],['3.45'],,,,,['875 rpm'],['350 rpm'],"['0.083 in', '2.108 mm']","['0.0050 in', '0.127 mm']",['0.0071'],['0.0091'],"['0.0071 in', '0.180 mm']","['0.0091 in', '0.231 mm']",
TAAPN30K504S,23130 ,5.2500 in,6.3 in / 160 mm,17.44 in / 443 mm,17.99 in / 457 mm,312000 lbf / 1390000 N,225000 lbf / 1000000 N,,['Mounted Bearing'],['23130'],['5.2500 in'],['Imperial'],['TAAPN30K504SO'],['Tapered Adapter'],['Two-Bolt Pillow Block'],"['6.3 in', '160 mm']","['12.72 in', '323 mm']","['7.89 in', '200.5 mm']","['17.44 in', '443 mm']","['17.99 in', '457 mm']","['20.87 in', '530 mm']","['6 in', '152.4 mm']","['2.36 in', '60 mm']","['1.25 in', '30 mm']","['6.32 in', '160.4 mm']","['3.32 in', '84.2 mm']","['0.57 in', '14.6 mm']","['6.89 in', '175 mm']","['312000 lbf', '1390000 N']","['225000 lbf', '1000000 N']",['0.29'],['2.34'],['3.45'],,,,,['875 rpm'],['350 rpm'],"['0.083 in', '2.108 mm']","['0.0050 in', '0.127 mm']",['0.0071'],['0.0091'],"['0.0071 in', '0.180 mm']","['0.0091 in', '0.231 mm']",
TAASD09K040S,22209 ,40 mm,2.88 in / 73.2 mm,6.88 in / 174.8 mm,7.63 in / 193.8 mm,24200 lbf / 108000 N,24500 lbf / 109000 N,,['Mounted Bearing'],['22209'],['40 mm'],['Metric'],"['TAASD09K040SB', 'TAASD09K040SC', 'TAASD09K040SEB', 'TAASD09K040SEC', 'TAASD09K040SEM', 'TAASD09K040SEN', 'TAASD09K040SEO', 'TAASD09K040SET', 'TAASD09K040SM', 'TAASD09K040SN', 'TAASD09K040SO', 'TAASD09K040ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.88 in', '73.2 mm']","['4.88 in', '124 mm']","['2.56 in', '65 mm']","['6.88 in', '174.8 mm']","['7.63 in', '193.8 mm']","['9 in', '228.6 mm']","['2.03 in', '51.7 mm']","['1.14 in', '29 mm']","['0.5 in', '12 mm']","['2.23 in', '56.6 mm']","['1.31 in', '33.3 mm']","['0.24 in', '6.2 mm']","['2.42 in', '65.3 mm']","['24200 lbf', '108000 N']","['24500 lbf', '109000 N']",['0.26'],['2.64'],['3.93'],['2700 rpm'],['4500 rpm'],['1950 rpm'],['2700 rpm'],['4000 rpm'],['1950 rpm'],"['0.050 in', '1.270 mm']","['0.0015 in', '0.038 mm']",['0.0014'],['0.0022'],"['0.0014 in', '0.035 mm']","['0.0022 in', '0.055 mm']",
TAADI09K040S,22209 ,40 mm,2.63 in / 66.8 mm,6.88 in / 174.8 mm,7.63 in / 193.8 mm,24200 lbf / 108000 N,24500 lbf / 109000 N,,['Mounted Bearing'],['22209'],['40 mm'],['Metric'],"['TAADI09K040SB', 'TAADI09K040SC', 'TAADI09K040SEB', 'TAADI09K040SEC', 'TAADI09K040SEM', 'TAADI09K040SEN', 'TAADI09K040SEO', 'TAADI09K040SET', 'TAADI09K040SM', 'TAADI09K040SN', 'TAADI09K040SO', 'TAADI09K040ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.63 in', '66.8 mm']","['5 in', '127 mm']","['2.56 in', '65 mm']","['6.88 in', '174.8 mm']","['7.63 in', '193.8 mm']","['9 in', '228.6 mm']","['2.03 in', '51.7 mm']","['1.25 in', '31.8 mm']","['0.5 in', '12 mm']","['2.23 in', '56.6 mm']","['1.31 in', '33.3 mm']","['0.24 in', '6.2 mm']","['2.42 in', '65.3 mm']","['24200 lbf', '108000 N']","['24500 lbf', '109000 N']",['0.26'],['2.64'],['3.93'],['2700 rpm'],['4500 rpm'],['1950 rpm'],['2700 rpm'],['4000 rpm'],['1950 rpm'],"['0.050 in', '1.270 mm']","['0.0015 in', '0.038 mm']",['0.0014'],['0.0022'],"['0.0014 in', '0.035 mm']","['0.0022 in', '0.055 mm']",
TAAPN09K040S,22209 ,40 mm,2.362 in / 60 mm,6.25 in / 158.8 mm,7 in / 177.8 mm,24200 lbf / 108000 N,24500 lbf / 109000 N,,['Mounted Bearing'],['22209'],['40 mm'],['Metric'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.362 in', '60 mm']","['4.25 in', '108 mm']","['2.56 in', '65 mm']","['6.25 in', '158.8 mm']","['7 in', '177.8 mm']","['8.25 in', '209.6 mm']","['2.1 in', '53.3 mm']","['1.14 in', '29 mm']","['0.5 in', '12 mm']","['2.26 in', '57.4 mm']","['1.34 in', '34.2 mm']","['0.18 in', '4.6 mm']","['2.57 in', '65.33 mm']","['24200 lbf', '108000 N']","['24500 lbf', '109000 N']",['0.26'],['2.64'],['3.93'],['2700 rpm'],['4500 rpm'],['1950 rpm'],['2700 rpm'],['4000 rpm'],['1950 rpm'],"['0.050 in', '1.270 mm']","['0.0015 in', '0.038 mm']",['0.0014'],['0.0022'],"['0.0014 in', '0.035 mm']","['0.0022 in', '0.055 mm']",
TAAPA09K040S,22209 ,40 mm,2.25 in / 57.2 mm,6.25 in / 158.8 mm,7 in / 177.8 mm,24200 lbf / 108000 N,24500 lbf / 109000 N,,['Mounted Bearing'],['22209'],['40 mm'],['Metric'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.25 in', '57.2 mm']","['4.25 in', '108 mm']","['2.56 in', '65 mm']","['6.25 in', '158.8 mm']","['7 in', '177.8 mm']","['8.25 in', '209.6 mm']","['2.1 in', '53.3 mm']","['1.14 in', '29 mm']","['0.5 in', '12 mm']","['2.26 in', '57.4 mm']","['1.34 in', '34.2 mm']","['0.18 in', '4.6 mm']","['2.57 in', '65.33 mm']","['24200 lbf', '108000 N']","['24500 lbf', '109000 N']",['0.26'],['2.64'],['3.93'],['2700 rpm'],['4500 rpm'],['1950 rpm'],['2700 rpm'],['4000 rpm'],['1950 rpm'],"['0.050 in', '1.270 mm']","['0.0015 in', '0.038 mm']",['0.0014'],['0.0022'],"['0.0014 in', '0.035 mm']","['0.0022 in', '0.055 mm']",
DAAP09K040S,22209 ,40 mm,2.13 in / 54.1 mm,4.69 in / 119.1 mm,6.5 in / 165.1 mm,24200 lbf / 108000 N,24500 lbf / 109000 N,,['Mounted Bearing'],['22209'],['40 mm'],['Metric'],"['DAAP09K040SB', 'DAAP09K040SC', 'DAAP09K040SEB', 'DAAP09K040SEC', 'DAAP09K040SEM', 'DAAP09K040SEN', 'DAAP09K040SEO', 'DAAP09K040SET', 'DAAP09K040SM', 'DAAP09K040SN', 'DAAP09K040SO', 'DAAP09K040ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.13 in', '54.1 mm']","['4.13 in', '104.9 mm']","['2.56 in', '65 mm']","['4.69 in', '119.1 mm']","['6.5 in', '165.1 mm']","['7.88 in', '200.2 mm']","['2.1 in', '53.3 mm']","['1 in', '25.4 mm']","['0.5 in', '12 mm']","['2.26 in', '57.4 mm']","['1.48 in', '37.6 mm']","['0.18 in', '4.5 mm']","['2.57 in', '65.33 mm']","['24200 lbf', '108000 N']","['24500 lbf', '109000 N']",['0.26'],['2.64'],['3.93'],['2700 rpm'],['4500 rpm'],['1950 rpm'],['2700 rpm'],['4000 rpm'],['1950 rpm'],"['0.050 in', '1.270 mm']","['0.0015 in', '0.038 mm']",['0.0014'],['0.0022'],"['0.0014 in', '0.035 mm']","['0.0022 in', '0.055 mm']",
TAASD10K045S,22210 ,45 mm,3.13 in / 79.5 mm,7.56 in / 192 mm,7.94 in / 201.7 mm,26600 lbf / 118000 N,26300 lbf / 117000 N,,['Mounted Bearing'],['22210'],['45 mm'],['Metric'],"['TAASD10K045SB', 'TAASD10K045SC', 'TAASD10K045SEB', 'TAASD10K045SEC', 'TAASD10K045SEM', 'TAASD10K045SEN', 'TAASD10K045SEO', 'TAASD10K045SET', 'TAASD10K045SM', 'TAASD10K045SN', 'TAASD10K045SO', 'TAASD10K045ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['3.13 in', '79.5 mm']","['5.5 in', '139.7 mm']","['2.76 in', '70.1 mm']","['7.56 in', '192 mm']","['7.94 in', '201.7 mm']","['9.5 in', '241.3 mm']","['2.03 in', '51.7 mm']","['1.25 in', '31.8 mm']","['0.5 in', '12 mm']","['2.34 in', '59.4 mm']","['1.43 in', '36.3 mm']","['0.36 in', '9.2 mm']","['2.64 in', '71.3 mm']","['26600 lbf', '118000 N']","['26300 lbf', '117000 N']",['0.24'],['2.84'],['4.23'],['2400 rpm'],['4200 rpm'],['1800 rpm'],['2400 rpm'],['3550 rpm'],['1800 rpm'],"['0.050 in', '1.270 mm']","['0.0015 in', '0.038 mm']",['0.0016'],['0.0026'],"['0.0016 in', '0.040 mm']","['0.0026 in', '0.065 mm']",
TAADI10K045S,22210 ,45 mm,2.88 in / 73.2 mm,7.38 in / 187.5 mm,7.94 in / 201.7 mm,26600 lbf / 118000 N,26300 lbf / 117000 N,,['Mounted Bearing'],['22210'],['45 mm'],['Metric'],"['TAADI10K045SB', 'TAADI10K045SC', 'TAADI10K045SEB', 'TAADI10K045SEC', 'TAADI10K045SEM', 'TAADI10K045SEN', 'TAADI10K045SEO', 'TAADI10K045SET', 'TAADI10K045SM', 'TAADI10K045SN', 'TAADI10K045SO', 'TAADI10K045ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.88 in', '73.2 mm']","['5.46 in', '138.7 mm']","['2.76 in', '70.1 mm']","['7.38 in', '187.5 mm']","['7.94 in', '201.7 mm']","['10 in', '254 mm']","['2.03 in', '51.7 mm']","['1.25 in', '31.8 mm']","['0.5 in', '12 mm']","['2.57 in', '65.3 mm']","['1.43 in', '36.3 mm']","['0.36 in', '9.2 mm']","['2.64 in', '71.3 mm']","['26600 lbf', '118000 N']","['26300 lbf', '117000 N']",['0.24'],['2.84'],['4.23'],['2400 rpm'],['4200 rpm'],['1800 rpm'],['2400 rpm'],['3550 rpm'],['1800 rpm'],"['0.050 in', '1.270 mm']","['0.0015 in', '0.038 mm']",['0.0016'],['0.0026'],"['0.0016 in', '0.040 mm']","['0.0026 in', '0.065 mm']",
TAAPN10K045S,22210 ,45 mm,2.362 in / 60 mm,6.5 in / 165.1 mm,7 in / 177.8 mm,26600 lbf / 118000 N,26300 lbf / 117000 N,,['Mounted Bearing'],['22210'],['45 mm'],['Metric'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.362 in', '60 mm']","['4.73 in', '120.1 mm']","['2.76 in', '70.1 mm']","['6.5 in', '165.1 mm']","['7 in', '177.8 mm']","['8.25 in', '209.6 mm']","['2.16 in', '54.9 mm']","['1.11 in', '28.2 mm']","['0.5 in', '12 mm']","['2.4 in', '61 mm']","['1.48 in', '37.6 mm']","['0.25 in', '6.3 mm']","['2.81 in', '71.33 mm']","['26600 lbf', '118000 N']","['26300 lbf', '117000 N']",['0.24'],['2.84'],['4.23'],['2400 rpm'],['4200 rpm'],['1800 rpm'],['2400 rpm'],['3550 rpm'],['1800 rpm'],"['0.050 in', '1.270 mm']","['0.0015 in', '0.038 mm']",['0.0016'],['0.0026'],"['0.0016 in', '0.040 mm']","['0.0026 in', '0.065 mm']",
TAAPA10K045S,22210 ,45 mm,2.5 in / 63.5 mm,6.5 in / 165.1 mm,7 in / 177.8 mm,26600 lbf / 118000 N,26300 lbf / 117000 N,,['Mounted Bearing'],['22210'],['45 mm'],['Metric'],,['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.5 in', '63.5 mm']","['4.87 in', '123.7 mm']","['2.76 in', '70.1 mm']","['6.5 in', '165.1 mm']","['7 in', '177.8 mm']","['8.25 in', '209.6 mm']","['2.16 in', '54.9 mm']","['1.25 in', '31.8 mm']","['0.5 in', '12 mm']","['2.4 in', '61 mm']","['1.48 in', '37.6 mm']","['0.25 in', '6.3 mm']","['2.81 in', '71.33 mm']","['26600 lbf', '118000 N']","['26300 lbf', '117000 N']",['0.24'],['2.84'],['4.23'],['2400 rpm'],['4200 rpm'],['1800 rpm'],['2400 rpm'],['3550 rpm'],['1800 rpm'],"['0.050 in', '1.270 mm']","['0.0015 in', '0.038 mm']",['0.0016'],['0.0026'],"['0.0016 in', '0.040 mm']","['0.0026 in', '0.065 mm']",
DAAP10K045S,22210 ,45 mm,2.25 in / 57.2 mm,6.25 in / 158.8 mm,7.12 in / 180.8 mm,26600 lbf / 118000 N,26300 lbf / 117000 N,,['Mounted Bearing'],['22210'],['45 mm'],['Metric'],"['DAAP10K045SB', 'DAAP10K045SC', 'DAAP10K045SEB', 'DAAP10K045SEC', 'DAAP10K045SEM', 'DAAP10K045SEN', 'DAAP10K045SEO', 'DAAP10K045SET', 'DAAP10K045SM', 'DAAP10K045SN', 'DAAP10K045SO', 'DAAP10K045ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.25 in', '57.2 mm']","['4.62 in', '117.3 mm']","['2.76 in', '70.1 mm']","['6.25 in', '158.8 mm']","['7.12 in', '180.8 mm']","['8.88 in', '225.6 mm']","['2.16 in', '54.9 mm']","['1.25 in', '31.8 mm']","['0.625 in', '16 mm']","['2.4 in', '61 mm']","['1.48 in', '37.6 mm']","['0.25 in', '6.3 mm']","['2.81 in', '71.33 mm']","['26600 lbf', '118000 N']","['26300 lbf', '117000 N']",['0.24'],['2.84'],['4.23'],['2400 rpm'],['4200 rpm'],['1800 rpm'],['2400 rpm'],['3550 rpm'],['1800 rpm'],"['0.050 in', '1.270 mm']","['0.0015 in', '0.038 mm']",['0.0016'],['0.0026'],"['0.0016 in', '0.040 mm']","['0.0026 in', '0.065 mm']",
DAAP11K050S,22211 ,50 mm,2.25 in / 57.2 mm,6 in / 152.4 mm,7.13 in / 181.1 mm,31900 lbf / 142000 N,31400 lbf / 140000 N,,['Mounted Bearing'],['22211'],['50 mm'],['Metric'],"['DAAP11K050SB', 'DAAP11K050SC', 'DAAP11K050SEB', 'DAAP11K050SEC', 'DAAP11K050SEM', 'DAAP11K050SEN', 'DAAP11K050SEO', 'DAAP11K050SET', 'DAAP11K050SM', 'DAAP11K050SN', 'DAAP11K050SO', 'DAAP11K050ST']",['Tapered Adapter'],['Two-Bolt Pillow Block'],"['2.25 in', '57.2 mm']","['4.86 in', '123.4 mm']","['2.95 in', '74.9 mm']","['6 in', '152.4 mm']","['7.13 in', '181.1 mm']","['8.88 in', '225.6 mm']","['2.43 in', '61.7 mm']","['1.25 in', '31.8 mm']","['0.625 in', '16 mm']","['2.62 in', '66.5 mm']","['1.4 in', '35.6 mm']","['0.25 in', '6.4 mm']","['3.01 in', '76.33 mm']","['31900 lbf', '142000 N']","['31400 lbf', '140000 N']",['0.23'],['2.95'],['4.40'],['2200 rpm'],['3800 rpm'],['1800 rpm'],['2200 rpm'],['3200 rpm'],['1600 rpm'],"['0.050 in', '1.270 mm']","['0.0030 in', '0.076 mm']",,,"['0.0030 in', '0.075 mm']","['0.0037 in', '0.094 mm']","['0883450007528', '0883450007535', '0883450007559', '0883450007566', '0883450007573', '0883450007580', '0883450007597', '0883450007603', '0883450195652', '0883450195850', '0883450273169', '0883450273367']"
