Part Number,Bearing Number,Shaft Size,Base to Center Height,Bolt Spacing Min,Bolt Spacing Max,C0 - Static Load,C - Dynamic Load (Basic),CAD,LinkToPart,Engineering Group,Bearing Number,Shaft Size,Shaft Size Type,Full Timken Part Number,Locking Style,Housing Construction,UPC Code,Dimension A,Dimension B,Dimension C,Dimension D Min,Dimension D Max,Dimension F,Dimension G,Dimension H,Dimension J (Bolt Size),Dimension K,Dimension L,Dimension M,Dimension R,Dimension S,C0 - Static Load,C - Dynamic Load (Basic),e - Geometry Factor,Y1 - Geometry Factor,Y2 - Geometry Factor,Oil Lubrication - M/N Seal,Oil Lubrication - T Seal,Oil Lubrication - B/C/O Seal,Grease Lubrication - M/N Seal,Grease Lubrication - T Seal,Grease Lubrication - B/C/O Seal,Float,Shaft Tolerance,Eng Internal Radial Clearance - Min,Eng Internal Radial Clearance - Max,Pre Install Clearance Min,Pre Install Clearance Max
QMSN10J050S,22210 ,50 mm,2.76 in / 70 mm,7.2 in / 183 mm,8.5 in / 216 mm,26600 lbf / 118000 N,26300 lbf / 117000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmsn10j050s-3,Mounted Bearing,22210,50 mm,Metric,QMSN10J050SB/QMSN10J050SC/QMSN10J050SEB/QMSN10J050SEC/QMSN10J050SEM/QMSN10J050SEN/QMSN10J050SEO/QMSN10J050SET/QMSN10J050SETHT/QMSN10J050SM/QMSN10J050SN/QMSN10J050SO/QMSN10J050ST/QMSN10J050STHT,Eccentric,Two-Bolt Pillow Block,0883450096423/0883450096430/0883450096454/0883450096461/0883450096478/0883450096485/0883450096492/0883450096508/0883450160858/0883450161213/0883450253512/0883450253901/0883450500302/0883450500319,2.76 in/70 mm,5.35 in/136 mm,2.76 in/70 mm,7.2 in/183 mm,8.5 in/216 mm,10 in/254 mm,2.68 in/68 mm,0.98 in/25 mm,0.625 in/16 mm,0.98 in/25 mm,3.23 in/82 mm,1.89 in/48 mm,0.35 in/9 mm,2.87 in/73 mm,26600 lbf/118000 N,26300 lbf/117000 N,0.24,2.84,4.23,2400 rpm,4200 rpm,1800 rpm,2400 rpm,3550 rpm,1800 rpm,0.050 in/1.270 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMP10J050S,22210 ,50 mm,2.25 in / 57.2 mm,6 in / 152.4 mm,7.13 in / 181.1 mm,26600 lbf / 118000 N,26300 lbf / 117000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmp10j050s,Mounted Bearing,22210,50 mm,Metric,QMP10J050SB/QMP10J050SBNP/QMP10J050SC/QMP10J050SEB/QMP10J050SEC/QMP10J050SEM/QMP10J050SEN/QMP10J050SEO/QMP10J050SET/QMP10J050SM/QMP10J050SN/QMP10J050SO/QMP10J050SONG/QMP10J050ST,Eccentric,Two-Bolt Pillow Block,0883450080729/0883450080736/0883450080750/0883450080767/0883450080774/0883450080781/0883450080798/0883450080804/0883450154369/0883450154703/0883450249317/0883450249652/0883450493291/0883450955966,2.25 in/57.2 mm,4.81 in/122.2 mm,2.81 in/71.4 mm,6 in/152.4 mm,7.13 in/181.1 mm,8.88 in/225.6 mm,2.44 in/62 mm,1.25 in/31.8 mm,0.625 in/16 mm,1 in/25.4 mm,3.11 in/79 mm,1.89 in/48 mm,0.24 in/6.1 mm,2.87 in/72.9 mm,26600 lbf/118000 N,26300 lbf/117000 N,0.24,2.84,4.23,2400 rpm,4200 rpm,1800 rpm,2400 rpm,3550 rpm,1800 rpm,0.050 in/1.270 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPL10J050S,22210 ,50 mm,2.25 in / 57.2 mm,5.93 in / 150.6 mm,6.36 in / 161.5 mm,26600 lbf / 118000 N,26300 lbf / 117000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpl10j050s,Mounted Bearing,22210,50 mm,Metric,QMPL10J050SB/QMPL10J050SC/QMPL10J050SEB/QMPL10J050SEC/QMPL10J050SEM/QMPL10J050SEN/QMPL10J050SEO/QMPL10J050SET/QMPL10J050SM/QMPL10J050SN/QMPL10J050SO/QMPL10J050ST,Eccentric,Two-Bolt Pillow Block,0883450086929/0883450086936/0883450086950/0883450086967/0883450086974/0883450086981/0883450086998/0883450087001/0883450155045/0883450155380/0883450249997/0883450250337,2.25 in/57.2 mm,4.81 in/122.2 mm,2.81 in/71.4 mm,5.93 in/150.6 mm,6.36 in/161.5 mm,8.38 in/212.9 mm,2.44 in/62 mm,1.25 in/31.8 mm,0.625 in/16 mm,0.98 in/24.9 mm,3.11 in/79 mm,1.87 in/47.5 mm,0.24 in/6.1 mm,2.87 in/72.9 mm,26600 lbf/118000 N,26300 lbf/117000 N,0.24,2.84,4.23,2400 rpm,4200 rpm,1800 rpm,2400 rpm,3550 rpm,1800 rpm,0.050 in/1.270 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPMD10J050S,22210 ,50 mm,2.5 in / 63.5 mm,6.38 in / 162.1 mm,7.44 in / 189 mm,26600 lbf / 118000 N,26300 lbf / 117000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpmd10j050s,Mounted Bearing,22210,50 mm,Metric,,Eccentric,Two-Bolt Pillow Block,,2.5 in/63.5 mm,5 in/127 mm,2.81 in/71.4 mm,6.38 in/162.1 mm,7.44 in/189 mm,8.88 in/225.6 mm,2.44 in/62 mm,1.25 in/31.8 mm,0.625 in/16 mm,1 in/25.4 mm,3.11 in/79 mm,1.87 in/47.5 mm,0.24 in/6.1 mm,2.87 in/72.9 mm,26600 lbf/118000 N,26300 lbf/117000 N,0.24,2.84,4.23,2400 rpm,4200 rpm,1800 rpm,2400 rpm,3550 rpm,1800 rpm,0.050 in/1.270 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMP11J055S,22211 ,55 mm,2.5 in / 63.5 mm,6.5 in / 165.1 mm,7.88 in / 200.2 mm,31900 lbf / 142000 N,31400 lbf / 140000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmp11j055s,Mounted Bearing,22211,55 mm,Metric,QMP11J055SB/QMP11J055SC/QMP11J055SEB/QMP11J055SEC/QMP11J055SEM/QMP11J055SEN/QMP11J055SEO/QMP11J055SET/QMP11J055SM/QMP11J055SN/QMP11J055SO/QMP11J055ST,Eccentric,Two-Bolt Pillow Block,0883450249348/0883450249683/0883450294522/0883450294539/0883450294546/0883450294553/0883450294560/0883450294577/0883450294584/0883450294591/0883450294607/0883450294614,2.5 in/63.5 mm,5.25 in/133.4 mm,2.99 in/75.9 mm,6.5 in/165.1 mm,7.88 in/200.2 mm,9.63 in/244.6 mm,2.63 in/66.8 mm,1.25 in/31.8 mm,0.625 in/16 mm,1.13 in/28.7 mm,3.31 in/84.1 mm,2 in/50.8 mm,0.19 in/4.8 mm,3.13 in/79.5 mm,31900 lbf/142000 N,31400 lbf/140000 N,0.23,2.95,4.40,2200 rpm,3800 rpm,1600 rpm,2200 rpm,3200 rpm,1600 rpm,0.050 in/1.270 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPL11J055S,22211 ,55 mm,2.5 in / 63.5 mm,6.5 in / 165.1 mm,7.06 in / 179.3 mm,31900 lbf / 142000 N,31400 lbf / 140000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpl11j055s,Mounted Bearing,22211,55 mm,Metric,QMPL11J055SB/QMPL11J055SC/QMPL11J055SEB/QMPL11J055SEC/QMPL11J055SEM/QMPL11J055SEN/QMPL11J055SEO/QMPL11J055SET/QMPL11J055SM/QMPL11J055SN/QMPL11J055SO/QMPL11J055ST,Eccentric,Two-Bolt Pillow Block,0883450250023/0883450250368/0883450295024/0883450295031/0883450295048/0883450295055/0883450295062/0883450295079/0883450295086/0883450295093/0883450295109/0883450295116,2.5 in/63.5 mm,5.25 in/133.4 mm,2.99 in/75.9 mm,6.5 in/165.1 mm,7.06 in/179.3 mm,8.88 in/225.6 mm,2.58 in/65.5 mm,1.25 in/31.8 mm,0.625 in/16 mm,1.12 in/28.4 mm,3.28 in/83.3 mm,2 in/50.8 mm,0.17 in/4.3 mm,3.12 in/79.2 mm,31900 lbf/142000 N,31400 lbf/140000 N,0.23,2.95,4.40,2200 rpm,3800 rpm,1600 rpm,2200 rpm,3200 rpm,1600 rpm,0.050 in/1.270 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPMD11J055S,22211 ,55 mm,2.75 in / 69.9 mm,6.88 in / 174.8 mm,7.94 in / 201.7 mm,31900 lbf / 142000 N,31400 lbf / 140000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpmd11j055s,Mounted Bearing,22211,55 mm,Metric,,Eccentric,Two-Bolt Pillow Block,,2.75 in/69.9 mm,5.5 in/139.7 mm,3.25 in/82.6 mm,6.88 in/174.8 mm,7.94 in/201.7 mm,9.5 in/241.3 mm,2.63 in/66.8 mm,1.5 in/38.1 mm,0.625 in/16 mm,1.13 in/28.7 mm,3.32 in/84.3 mm,2 in/50.8 mm,0.19 in/4.8 mm,3.13 in/79.5 mm,31900 lbf/142000 N,31400 lbf/140000 N,0.23,2.95,4.40,2200 rpm,3800 rpm,1600 rpm,2200 rpm,3200 rpm,1600 rpm,0.050 in/1.270 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMSN11J055S,22211 ,55 mm,2.76 in / 70 mm,7.2 in / 183 mm,8.5 in / 216 mm,31900 lbf / 142000 N,31400 lbf / 140000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmsn11j055s-3,Mounted Bearing,22211,55 mm,Metric,QMSN11J055SB/QMSN11J055SC/QMSN11J055SEB/QMSN11J055SEC/QMSN11J055SEM/QMSN11J055SEN/QMSN11J055SEO/QMSN11J055SET/QMSN11J055SM/QMSN11J055SN/QMSN11J055SO/QMSN11J055ST,Eccentric,Two-Bolt Pillow Block,0883450096720/0883450096737/0883450096751/0883450096768/0883450096775/0883450096782/0883450096799/0883450096805/0883450160889/0883450161244/0883450253543/0883450253932,2.76 in/70 mm,5.55 in/141 mm,2.99 in/76 mm,7.2 in/183 mm,8.5 in/216 mm,10 in/254 mm,2.68 in/68 mm,0.98 in/25 mm,0.625 in/16 mm,1.14 in/29 mm,3.35 in/85 mm,2.01 in/51 mm,0.24 in/6 mm,3.15 in/80 mm,31900 lbf/142000 N,31400 lbf/140000 N,0.23,2.95,4.40,2200 rpm,3800 rpm,1600 rpm,2200 rpm,3200 rpm,1600 rpm,0.050 in/1.270 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMSN13J060S,22213 ,60 mm,3.15 in / 80 mm,7.72 in / 196 mm,9.25 in / 235 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmsn13j060s-3,Mounted Bearing,22213,60 mm,Metric,QMSN13J060SB/QMSN13J060SC/QMSN13J060SEB/QMSN13J060SEC/QMSN13J060SEM/QMSN13J060SEN/QMSN13J060SEO/QMSN13J060SET/QMSN13J060SM/QMSN13J060SN/QMSN13J060SO/QMSN13J060ST,Eccentric,Two-Bolt Pillow Block,0883450097024/0883450097031/0883450097055/0883450097062/0883450097079/0883450097086/0883450097093/0883450097109/0883450160896/0883450161251/0883450253550/0883450253949,3.15 in/80 mm,6.18 in/157 mm,3.62 in/92 mm,7.72 in/196 mm,9.25 in/235 mm,10.83 in/275 mm,2.91 in/74 mm,1.38 in/35 mm,0.625 in/16 mm,1.22 in/31 mm,3.58 in/91 mm,2.17 in/55 mm,0.2 in/5 mm,3.39 in/86 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMP13J060S,22213 ,60 mm,2.75 in / 69.9 mm,6.88 in / 174.8 mm,8.63 in / 219.2 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmp13j060s,Mounted Bearing,22213,60 mm,Metric,QMP13J060SC/QMP13J060SEB/QMP13J060SEC/QMP13J060SEM/QMP13J060SEN/QMP13J060SEO/QMP13J060SET/QMP13J060SM/QMP13J060SMNG/QMP13J060SN/QMP13J060SO/QMP13J060ST/QMP13J060STNG,Eccentric,Two-Bolt Pillow Block,0883450329699/0883450329705/0883450329927/0883450329934/0883450329941/0883450329958/0883450329965/0883450329972/0883450329989/0883450329996/0883450330008/0883450432177/0883450499910,2.75 in/69.9 mm,5.8 in/147.3 mm,3.62 in/91.9 mm,6.88 in/174.8 mm,8.63 in/219.2 mm,10.25 in/260.4 mm,2.9 in/73.7 mm,1.38 in/35.1 mm,0.625 in/16 mm,1.24 in/31.5 mm,3.59 in/91.2 mm,2.13 in/54.1 mm,0.21 in/5.3 mm,3.37 in/85.6 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPL13J060S,22213 ,60 mm,2.75 in / 69.9 mm,6.81 in / 173 mm,7.44 in / 189 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpl13j060s,Mounted Bearing,22213,60 mm,Metric,QMPL13J060SB/QMPL13J060SC/QMPL13J060SEB/QMPL13J060SEC/QMPL13J060SEM/QMPL13J060SEN/QMPL13J060SEO/QMPL13J060SET/QMPL13J060SM/QMPL13J060SN/QMPL13J060SO/QMPL13J060ST,Eccentric,Two-Bolt Pillow Block,0883450285773/0883450329712/0883450329729/0883450330015/0883450330022/0883450330039/0883450330046/0883450330053/0883450330060/0883450330077/0883450330084/0883450330091,2.75 in/69.9 mm,5.8 in/147.3 mm,3.62 in/91.9 mm,6.81 in/173 mm,7.44 in/189 mm,9.25 in/235 mm,2.9 in/73.7 mm,1.38 in/35.1 mm,0.625 in/16 mm,1.24 in/31.5 mm,3.58 in/90.9 mm,2.13 in/54.1 mm,0.21 in/5.3 mm,3.37 in/85.6 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPXT13J060S,22213 ,60 mm,3 in / 76.2 mm,7.66 in / 194.6 mm,8.78 in / 223 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpxt13j060s,Mounted Bearing,22213,60 mm,Metric,QMPXT13J060SB/QMPXT13J060SC/QMPXT13J060SEB/QMPXT13J060SEC/QMPXT13J060SEM/QMPXT13J060SEN/QMPXT13J060SEO/QMPXT13J060SET/QMPXT13J060SM/QMPXT13J060SN/QMPXT13J060SO/QMPXT13J060ST,Eccentric,Two-Bolt Pillow Block,0883450034890/0883450034920/0883450252416/0883450252515/0883450262392/0883450262408/0883450262415/0883450262422/0883450262439/0883450262446/0883450262460/0883450262477,3 in/76.2 mm,6.05 in/153.7 mm,3.62 in/91.9 mm,7.66 in/194.6 mm,8.78 in/223 mm,11.25 in/285.8 mm,2.9 in/73.7 mm,1.38 in/35.1 mm,0.75 in/20 mm,1.24 in/31.5 mm,3.6 in/91.4 mm,2.13 in/54.1 mm,0.21 in/5.3 mm,3.37 in/85.6 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPMD13J060S,22213 ,60 mm,3 in / 76.2 mm,7.5 in / 190.5 mm,8.5 in / 215.9 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpmd13j060s,Mounted Bearing,22213,60 mm,Metric,,Eccentric,Two-Bolt Pillow Block,,3 in/76.2 mm,6 in/152.4 mm,3.81 in/96.8 mm,7.5 in/190.5 mm,8.5 in/215.9 mm,10.75 in/273.1 mm,2.9 in/73.7 mm,1.5 in/38.1 mm,0.75 in/20 mm,1.24 in/31.5 mm,3.6 in/91.4 mm,2.15 in/54.6 mm,0.21 in/5.3 mm,3.39 in/86.1 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMP13J065S,22213 ,65 mm,2.75 in / 69.9 mm,6.88 in / 174.8 mm,8.63 in / 219.2 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmp13j065s,Mounted Bearing,22213,65 mm,Metric,QMP13J065SB/QMP13J065SC/QMP13J065SEB/QMP13J065SEC/QMP13J065SEM/QMP13J065SEN/QMP13J065SEO/QMP13J065SET/QMP13J065SM/QMP13J065SN/QMP13J065SO/QMP13J065ST,Eccentric,Two-Bolt Pillow Block,0883450081221/0883450081238/0883450081252/0883450081269/0883450081276/0883450081283/0883450081290/0883450081306/0883450154413/0883450154758/0883450249386/0883450249720,2.75 in/69.9 mm,5.8 in/147.3 mm,3.62 in/91.9 mm,6.88 in/174.8 mm,8.63 in/219.2 mm,10.25 in/260.4 mm,2.9 in/73.7 mm,1.38 in/35.1 mm,0.625 in/16 mm,1.24 in/31.5 mm,3.59 in/91.2 mm,2.13 in/54.1 mm,0.21 in/5.3 mm,3.37 in/85.6 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPL13J065S,22213 ,65 mm,2.75 in / 69.9 mm,6.81 in / 173 mm,7.44 in / 189 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpl13j065s,Mounted Bearing,22213,65 mm,Metric,QMPL13J065SB/QMPL13J065SC/QMPL13J065SEB/QMPL13J065SEC/QMPL13J065SEM/QMPL13J065SEN/QMPL13J065SEO/QMPL13J065SET/QMPL13J065SM/QMPL13J065SN/QMPL13J065SO/QMPL13J065ST,Eccentric,Two-Bolt Pillow Block,0883450087421/0883450087438/0883450087452/0883450087469/0883450087476/0883450087483/0883450087490/0883450087506/0883450155090/0883450155434/0883450250061/0883450250405,2.75 in/69.9 mm,5.8 in/147.3 mm,3.62 in/91.9 mm,6.81 in/173 mm,7.44 in/189 mm,9.25 in/235 mm,2.9 in/73.7 mm,1.38 in/35.1 mm,0.625 in/16 mm,1.24 in/31.5 mm,3.58 in/90.9 mm,2.13 in/54.1 mm,0.21 in/5.3 mm,3.37 in/85.6 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPXT13J065S,22213 ,65 mm,3 in / 76.2 mm,7.66 in / 194.6 mm,8.78 in / 223 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpxt13j065s,Mounted Bearing,22213,65 mm,Metric,QMPXT13J065SB/QMPXT13J065SC/QMPXT13J065SEB/QMPXT13J065SEC/QMPXT13J065SEM/QMPXT13J065SEN/QMPXT13J065SEO/QMPXT13J065SET/QMPXT13J065SM/QMPXT13J065SN/QMPXT13J065SO/QMPXT13J065ST,Eccentric,Two-Bolt Pillow Block,0883450141079/0883450141086/0883450141093/0883450141109/0883450141116/0883450141123/0883450141130/0883450141147/0883450159159/0883450159241/0883450252447/0883450252546,3 in/76.2 mm,6.05 in/153.7 mm,3.62 in/91.9 mm,7.66 in/194.6 mm,8.78 in/223 mm,11.25 in/285.8 mm,2.9 in/73.7 mm,1.38 in/35.1 mm,0.75 in/20 mm,1.24 in/31.5 mm,3.6 in/91.4 mm,2.13 in/54.1 mm,0.21 in/5.3 mm,3.37 in/85.6 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMPMD13J065S,22213 ,65 mm,3 in / 76.2 mm,7.5 in / 190.5 mm,8.5 in / 215.9 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmpmd13j065s,Mounted Bearing,22213,65 mm,Metric,,Eccentric,Two-Bolt Pillow Block,,3 in/76.2 mm,6 in/152.4 mm,3.81 in/96.8 mm,7.5 in/190.5 mm,8.5 in/215.9 mm,10.75 in/273.1 mm,2.9 in/73.7 mm,1.5 in/38.1 mm,0.75 in/20 mm,1.24 in/31.5 mm,3.6 in/91.4 mm,2.15 in/54.6 mm,0.21 in/5.3 mm,3.39 in/86.1 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMSN13J065S,22213 ,65 mm,3.15 in / 80 mm,7.72 in / 196 mm,9.25 in / 235 mm,48600 lbf / 216000 N,46400 lbf / 206000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmsn13j065s-3,Mounted Bearing,22213,65 mm,Metric,QMSN13J065SB/QMSN13J065SC/QMSN13J065SEB/QMSN13J065SEC/QMSN13J065SEM/QMSN13J065SEN/QMSN13J065SEO/QMSN13J065SET/QMSN13J065SM/QMSN13J065SN/QMSN13J065SO/QMSN13J065ST,Eccentric,Two-Bolt Pillow Block,0883450097123/0883450097130/0883450097154/0883450097161/0883450097178/0883450097185/0883450097192/0883450097208/0883450160926/0883450161282/0883450253581/0883450253970,3.15 in/80 mm,6.18 in/157 mm,3.62 in/92 mm,7.72 in/196 mm,9.25 in/235 mm,10.83 in/275 mm,2.91 in/74 mm,1.38 in/35 mm,0.625 in/16 mm,1.22 in/31 mm,3.58 in/91 mm,2.17 in/55 mm,0.2 in/5 mm,3.39 in/86 mm,48600 lbf/216000 N,46400 lbf/206000 N,0.24,2.79,4.15,1800 rpm,3200 rpm,1500 rpm,1800 rpm,2800 rpm,1500 rpm,0.083 in/2.108 mm,0.0015 in/0.038 mm,0.0016,0.0026,0.0016 in/0.040 mm,0.0026 in/0.065 mm
QMSN15J070S,22215 ,70 mm,3.74 in / 95 mm,9.49 in / 241 mm,10.98 in / 279 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmsn15j070s-3,Mounted Bearing,22215,70 mm,Metric,QMSN15J070SB/QMSN15J070SC/QMSN15J070SEB/QMSN15J070SEC/QMSN15J070SEM/QMSN15J070SEN/QMSN15J070SEO/QMSN15J070SET/QMSN15J070SM/QMSN15J070SN/QMSN15J070SO/QMSN15J070ST,Eccentric,Two-Bolt Pillow Block,0883450097420/0883450097437/0883450097451/0883450097468/0883450097475/0883450097482/0883450097499/0883450097505/0883450160957/0883450161312/0883450253611/0883450254007,3.74 in/95 mm,7.2 in/183 mm,4.02 in/102 mm,9.49 in/241 mm,10.98 in/279 mm,12.44 in/316 mm,2.99 in/76 mm,1.34 in/34 mm,0.75 in/20 mm,1.26 in/32 mm,3.86 in/98 mm,2.36 in/60 mm,0.24 in/6 mm,3.62 in/92 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
QMP15J070S,22215 ,70 mm,3.13 in / 79.5 mm,7.88 in / 200.2 mm,9.63 in / 244.6 mm,54100 lbf / 240000 N,49900 lbf / 222000 N,,https://cad.timken.com/item/eccentric-solid-block-mounted-bearings/eccentric-two-bolt-pillow-block/qmp15j070s,Mounted Bearing,22215,70 mm,Metric,QMP15J070SB/QMP15J070SC/QMP15J070SEB/QMP15J070SEC/QMP15J070SEM/QMP15J070SEN/QMP15J070SEO/QMP15J070SET/QMP15J070SM/QMP15J070SN/QMP15J070SO/QMP15J070ST,Eccentric,Two-Bolt Pillow Block,0883450081528/0883450081535/0883450081559/0883450081566/0883450081573/0883450081580/0883450081597/0883450081603/0883450154444/0883450154789/0883450249416/0883450249751,3.13 in/79.5 mm,6.47 in/164.3 mm,4.01 in/101.9 mm,7.88 in/200.2 mm,9.63 in/244.6 mm,11.6 in/294.6 mm,3 in/76.2 mm,1.38 in/35.1 mm,0.75 in/20 mm,1-1/4 in/31.8 mm,3.87 in/98.3 mm,2.37 in/60.2 mm,0.25 in/6.4 mm,3.62 in/91.9 mm,54100 lbf/240000 N,49900 lbf/222000 N,0.22,3.14,4.67,1600 rpm,2900 rpm,1300 rpm,1600 rpm,2400 rpm,1300 rpm,0.083 in/2.108 mm,0.0020 in/0.051 mm,0.0020,0.0031,0.0020 in/0.050 mm,0.0031 in/0.080 mm
